8,0,20,65
9,0,20,65
10,0,20,65
11,0,20,65
12,0,20,65
13,0,20,65
14,0,20,65
15,0,20,65
16,0,20,65
18,0,20,65
19,0,20,65
20,0,20,65
21,0,20,65
22,0,20,65
9,1,20,65
10,1,20,65
11,1,20,65
12,1,20,65
13,1,20,65
14,1,20,65
15,1,20,65
16,1,20,65
17,1,20,65
18,1,20,65
19,1,20,65
20,1,20,65
21,1,20,65
9,2,20,65
10,2,20,65
11,2,20,65
12,2,20,65
13,2,20,65
14,2,20,65
15,2,20,65
16,2,20,65
17,2,20,65
18,2,20,65
19,2,20,65
20,2,20,65
21,2,20,65
22,2,20,65
9,0,19,65
11,0,19,65
12,0,19,65
13,0,19,65
14,0,19,65
15,0,19,65
17,0,19,65
18,0,19,65
19,0,19,65
21,0,19,65
9,2,19,65
21,2,19,65
11,3,19,65
12,3,19,65
13,3,19,65
14,3,19,65
16,3,19,65
17,3,19,65
18,3,19,65
19,3,19,65
20,3,19,65
9,4,19,65
12,4,19,65
15,4,19,65
18,4,19,65
21,4,19,65
11,5,19,65
14,5,19,65
16,5,19,65
19,5,19,65
9,6,19,65
13,6,19,65
17,6,19,65
21,6,19,65
12,7,19,65
18,7,19,65
11,8,19,65
19,8,19,65
9,9,19,65
10,9,19,65
20,9,19,65
21,9,19,65
9,12,19,65
21,12,19,65
9,14,19,65
21,14,19,65
9,16,19,65
21,16,19,65
9,18,19,65
21,18,19,65
9,19,19,65
21,19,19,65
8,22,18,65
22,22,18,65
8,23,18,65
22,23,18,65
8,24,18,65
22,24,18,65
7,25,18,65
8,25,18,65
22,25,18,65
23,25,18,65
7,26,18,65
8,26,18,65
22,26,18,65
23,26,18,65
7,27,18,65
8,27,18,65
22,27,18,65
23,27,18,65
7,28,18,65
8,28,18,65
22,28,18,65
23,28,18,65
7,29,18,65
8,29,18,65
22,29,18,65
23,29,18,65
7,30,18,65
8,30,18,65
22,30,18,65
23,30,18,65
7,31,18,65
8,31,18,65
22,31,18,65
23,31,18,65
7,31,17,68
8,31,17,68
22,31,17,68
23,31,17,68
7,31,16,68
8,31,16,68
22,31,16,68
23,31,16,68
6,31,15,68
7,31,15,68
23,31,15,68
24,31,15,68
5,31,14,68
6,31,14,68
24,31,14,68
25,31,14,68
4,31,13,68
5,31,13,68
25,31,13,68
26,31,13,68
