0,0,31,86
1,0,31,86
2,0,31,86
3,0,31,86
4,0,31,86
5,0,31,86
6,0,31,86
7,0,31,86
9,0,31,86
10,0,31,86
11,0,31,86
12,0,31,86
13,0,31,86
14,0,31,86
15,0,31,86
16,0,31,86
17,0,31,86
19,0,31,86
20,0,31,86
21,0,31,86
22,0,31,86
23,0,31,86
24,0,31,86
25,0,31,86
26,0,31,86
27,0,31,86
28,0,31,86
29,0,31,86
30,0,31,86
31,0,31,86
0,1,31,86
1,1,31,81
30,1,31,81
31,1,31,86
0,2,31,86
2,2,31,81
29,2,31,81
31,2,31,86
0,3,31,86
3,3,31,81
28,3,31,81
31,3,31,86
0,4,31,86
4,4,31,81
27,4,31,81
31,4,31,86
0,5,31,86
5,5,31,81
26,5,31,81
31,5,31,86
6,6,31,81
25,6,31,81
31,6,31,86
0,7,31,86
7,7,31,81
24,7,31,81
31,7,31,86
0,8,31,86
8,8,31,81
23,8,31,81
31,8,31,86
0,9,31,86
9,9,31,81
22,9,31,81
31,9,31,86
0,10,31,86
10,10,31,81
21,10,31,81
31,10,31,86
11,11,31,81
20,11,31,81
0,12,31,86
12,12,31,81
19,12,31,81
31,12,31,86
0,13,31,86
13,13,31,81
18,13,31,81
31,13,31,86
0,14,31,86
14,14,31,81
17,14,31,81
31,14,31,86
0,15,31,86
15,15,31,81
16,15,31,81
31,15,31,86
0,16,31,86
15,16,31,81
16,16,31,81
31,16,31,86
0,17,31,86
14,17,31,81
17,17,31,81
31,17,31,86
0,18,31,86
13,18,31,81
18,18,31,81
0,19,31,86
12,19,31,81
19,19,31,81
31,19,31,86
0,20,31,86
11,20,31,81
20,20,31,81
31,20,31,86
0,21,31,86
10,21,31,81
21,21,31,81
31,21,31,86
9,22,31,81
22,22,31,81
31,22,31,86
0,23,31,86
8,23,31,81
23,23,31,81
31,23,31,86
0,24,31,86
7,24,31,81
24,24,31,81
31,24,31,86
0,25,31,86
6,25,31,81
25,25,31,81
31,25,31,86
0,26,31,86
5,26,31,81
26,26,31,81
31,26,31,86
0,27,31,86
4,27,31,81
27,27,31,81
31,27,31,86
3,28,31,81
28,28,31,81
31,28,31,86
0,29,31,86
2,29,31,81
29,29,31,81
31,29,31,86
0,30,31,86
1,30,31,81
30,30,31,81
31,30,31,86
0,31,31,86
1,31,31,86
2,31,31,86
3,31,31,86
4,31,31,86
5,31,31,86
6,31,31,86
7,31,31,86
8,31,31,86
9,31,31,86
10,31,31,86
11,31,31,86
12,31,31,86
14,31,31,86
15,31,31,86
16,31,31,86
17,31,31,86
19,31,31,86
20,31,31,86
21,31,31,86
22,31,31,86
23,31,31,86
24,31,31,86
25,31,31,86
26,31,31,86
27,31,31,86
28,31,31,86
29,31,31,86
30,31,31,86
31,31,31,86
0,0,30,86
1,0,30,81
29,0,30,81
31,0,30,86
0,1,30,81
31,1,30,81
0,30,30,81
31,30,30,81
0,31,30,86
1,31,30,81
29,31,30,81
31,31,30,86
0,0,29,86
2,0,29,81
28,0,29,81
31,0,29,86
0,2,29,81
31,2,29,81
0,29,29,81
31,29,29,81
0,31,29,86
2,31,29,81
28,31,29,81
31,31,29,86
0,0,28,86
3,0,28,81
27,0,28,81
31,0,28,86
0,3,28,81
31,3,28,81
0,28,28,81
31,28,28,81
0,31,28,86
3,31,28,81
27,31,28,81
31,31,28,86
0,0,27,86
4,0,27,81
26,0,27,81
31,0,27,86
0,4,27,81
31,4,27,81
0,27,27,81
31,27,27,81
0,31,27,86
4,31,27,81
26,31,27,81
31,31,27,86
0,0,26,86
5,0,26,81
25,0,26,81
31,0,26,86
0,5,26,81
31,5,26,81
0,26,26,81
31,26,26,81
0,31,26,86
5,31,26,81
25,31,26,81
31,31,26,86
0,0,25,86
6,0,25,81
24,0,25,81
31,0,25,86
0,6,25,81
31,6,25,81
0,25,25,81
31,25,25,81
0,31,25,86
6,31,25,81
24,31,25,81
31,31,25,86
0,0,24,86
7,0,24,81
23,0,24,81
31,0,24,86
0,7,24,81
31,7,24,81
0,24,24,81
31,24,24,81
0,31,24,86
7,31,24,81
23,31,24,81
31,31,24,86
0,0,23,86
8,0,23,81
22,0,23,81
31,0,23,86
0,8,23,81
31,8,23,81
0,23,23,81
31,23,23,81
0,31,23,86
8,31,23,81
22,31,23,81
31,31,23,86
0,0,22,86
9,0,22,81
21,0,22,81
31,0,22,86
0,9,22,81
31,9,22,81
0,22,22,81
31,22,22,81
0,31,22,86
9,31,22,81
21,31,22,81
31,31,22,86
0,0,21,86
10,0,21,81
20,0,21,81
31,0,21,86
0,10,21,81
31,10,21,81
0,21,21,81
31,21,21,81
0,31,21,86
10,31,21,81
20,31,21,81
31,31,21,86
0,0,20,86
11,0,20,81
19,0,20,81
31,0,20,86
0,11,20,81
31,11,20,81
0,20,20,81
31,20,20,81
0,31,20,86
11,31,20,81
19,31,20,81
31,31,20,86
0,0,19,86
12,0,19,81
18,0,19,81
31,0,19,86
0,12,19,81
31,12,19,81
0,19,19,81
31,19,19,81
0,31,19,86
12,31,19,81
18,31,19,81
31,31,19,86
0,0,18,86
13,0,18,81
17,0,18,81
31,0,18,86
0,13,18,81
31,13,18,81
0,18,18,81
31,18,18,81
0,31,18,86
13,31,18,81
17,31,18,81
31,31,18,86
0,0,17,86
14,0,17,81
16,0,17,81
31,0,17,86
0,14,17,81
31,14,17,81
0,17,17,81
31,17,17,81
0,31,17,86
14,31,17,81
16,31,17,81
31,31,17,86
0,0,16,86
15,0,16,81
31,0,16,86
0,15,16,81
31,15,16,81
0,16,16,81
31,16,16,81
0,31,16,86
15,31,16,81
31,31,16,86
0,0,15,86
14,0,15,81
16,0,15,81
31,0,15,86
0,15,15,81
31,15,15,81
0,16,15,81
31,16,15,81
0,31,15,86
14,31,15,81
16,31,15,81
31,31,15,86
0,0,14,86
13,0,14,81
17,0,14,81
31,0,14,86
0,14,14,81
31,14,14,81
0,17,14,81
31,17,14,81
0,31,14,86
13,31,14,81
17,31,14,81
31,31,14,86
0,0,13,86
12,0,13,81
18,0,13,81
31,0,13,86
0,13,13,81
31,13,13,81
0,18,13,81
31,18,13,81
0,31,13,86
12,31,13,81
18,31,13,81
31,31,13,86
0,0,12,86
11,0,12,81
19,0,12,81
31,0,12,86
0,12,12,81
31,12,12,81
0,19,12,81
31,19,12,81
