15,4,17,15
15,6,17,15
15,7,17,15
15,8,17,15
15,11,17,15
15,13,17,15
15,2,16,15
15,3,16,15
15,15,16,15
13,19,16,15
14,19,16,15
16,19,16,15
17,19,16,15
9,26,16,15
21,26,16,15
9,28,16,15
21,28,16,15
15,0,15,15
13,4,15,15
17,4,15,15
11,5,15,15
19,5,15,15
10,6,15,15
21,6,15,15
9,7,15,15
22,7,15,15
15,17,15,15
11,20,15,15
19,20,15,15
9,23,15,15
21,23,15,15
9,24,15,15
21,24,15,15
9,30,15,42
21,30,15,42
9,31,15,42
21,31,15,42
9,7,14,15
22,7,14,15
15,17,14,15
8,31,14,42
22,31,14,42
9,7,13,15
22,7,13,15
15,17,13,15
7,31,13,42
23,31,13,42
9,7,12,15
22,7,12,15
15,17,12,15
9,7,11,15
15,16,11,15
15,15,10,15
