0,0,31,188
1,0,31,188
2,0,31,188
3,0,31,188
4,0,31,188
5,0,31,188
6,0,31,188
7,0,31,188
8,0,31,188
9,0,31,188
10,0,31,188
11,0,31,188
12,0,31,188
13,0,31,188
14,0,31,188
15,0,31,188
16,0,31,188
17,0,31,188
18,0,31,188
19,0,31,188
20,0,31,188
21,0,31,188
22,0,31,188
23,0,31,188
24,0,31,188
25,0,31,188
26,0,31,188
27,0,31,188
28,0,31,188
29,0,31,188
30,0,31,188
31,0,31,188
0,0,30,189
1,0,30,189
2,0,30,189
3,0,30,189
4,0,30,189
5,0,30,189
7,0,30,189
8,0,30,189
9,0,30,189
10,0,30,189
11,0,30,189
12,0,30,189
13,0,30,189
14,0,30,189
15,0,30,189
16,0,30,189
17,0,30,189
18,0,30,189
19,0,30,189
20,0,30,189
21,0,30,189
22,0,30,189
23,0,30,189
24,0,30,189
25,0,30,189
26,0,30,189
27,0,30,189
28,0,30,189
29,0,30,189
30,0,30,189
31,0,30,189
0,0,29,188
1,0,29,188
2,0,29,188
3,0,29,188
4,0,29,188
5,0,29,188
6,0,29,188
7,0,29,188
8,0,29,188
9,0,29,188
11,0,29,188
12,0,29,188
13,0,29,188
14,0,29,188
15,0,29,188
16,0,29,188
17,0,29,188
18,0,29,188
19,0,29,188
20,0,29,188
21,0,29,188
22,0,29,188
23,0,29,188
24,0,29,188
25,0,29,188
26,0,29,188
27,0,29,188
28,0,29,188
29,0,29,188
30,0,29,188
0,0,28,189
1,0,28,189
2,0,28,189
3,0,28,189
4,0,28,189
5,0,28,189
6,0,28,189
7,0,28,189
8,0,28,189
9,0,28,189
10,0,28,189
11,0,28,189
12,0,28,189
13,0,28,189
14,0,28,189
15,0,28,189
16,0,28,189
17,0,28,189
18,0,28,189
19,0,28,189
20,0,28,189
21,0,28,189
22,0,28,189
23,0,28,189
24,0,28,189
25,0,28,189
26,0,28,189
27,0,28,189
28,0,28,189
29,0,28,189
30,0,28,189
31,0,28,189
0,0,27,188
1,0,27,188
2,0,27,188
3,0,27,188
4,0,27,188
5,0,27,188
6,0,27,188
7,0,27,188
8,0,27,188
9,0,27,188
10,0,27,188
11,0,27,188
12,0,27,188
13,0,27,188
14,0,27,188
15,0,27,188
16,0,27,188
17,0,27,188
18,0,27,188
19,0,27,188
20,0,27,188
21,0,27,188
22,0,27,188
24,0,27,188
25,0,27,188
26,0,27,188
27,0,27,188
28,0,27,188
29,0,27,188
30,0,27,188
31,0,27,188
0,0,26,189
1,0,26,189
2,0,26,189
3,0,26,189
4,0,26,189
5,0,26,189
6,0,26,189
7,0,26,189
8,0,26,189
9,0,26,189
10,0,26,189
11,0,26,189
12,0,26,189
13,0,26,189
