15,4,17,43
15,5,17,43
15,6,17,43
15,7,17,43
15,3,16,43
15,7,16,43
15,8,16,43
7,0,15,43
8,0,15,43
9,0,15,43
10,0,15,43
11,0,15,43
12,0,15,43
13,0,15,43
14,0,15,43
15,0,15,43
16,0,15,43
17,0,15,43
18,0,15,43
19,0,15,43
20,0,15,43
21,0,15,43
22,0,15,43
23,0,15,43
15,2,15,43
15,8,15,43
15,9,15,43
15,10,15,43
13,11,15,43
14,11,15,43
15,11,15,43
16,11,15,43
17,11,15,43
6,0,14,43
24,0,14,43
11,12,14,43
18,12,14,43
5,0,13,43
25,0,13,43
10,13,13,43
19,13,13,43
4,0,12,43
26,0,12,43
9,14,12,43
20,14,12,43
3,0,11,43
27,0,11,43
8,15,11,43
21,15,11,43
2,0,10,43
28,0,10,43
7,16,10,43
22,16,10,43
22,17,10,43
22,18,10,43
22,19,10,43
22,20,10,43
22,21,10,43
22,22,10,43
22,23,10,43
22,24,10,43
22,25,10,43
22,26,10,43
22,27,10,43
22,28,10,43
22,29,10,43
22,30,10,43
22,31,10,43
2,0,9,43
29,0,9,43
6,17,9,43
6,18,9,43
6,19,9,43
6,20,9,43
6,21,9,43
6,22,9,43
6,23,9,43
6,24,9,43
6,25,9,43
6,26,9,43
6,27,9,43
6,28,9,43
6,30,9,43
6,31,9,43
22,31,9,43
0,0,8,43
1,0,8,43
2,0,8,43
3,0,8,43
4,0,8,43
29,0,8,43
0,1,8,43
5,1,8,43
5,31,8,43
22,31,8,43
28,0,7,43
29,0,7,43
28,1,7,43
31,1,7,43
4,31,7,43
22,31,7,43
3,31,6,43
22,31,6,43
2,31,5,43
22,31,5,43
1,31,4,43
22,31,4,43
0,31,3,43
22,31,3,43
